Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
102.jpg,Healthy Teeth,1193.3203125,1896.0,1115.625,1745.0,0.9816485665349245,0.9708424322578662,0.982843401101098,0.9731645803217175,4.6796875,7.435294117647058,4.375,6.843137254901961,0.47655883310509933,0.5099376788923864,0.47106673318160464,0.5027043799596775,0.7511661131498403,0.7426375235266476,0.7532184703787305,0.7448183586563061,0.8666983980311953,0.8617641925298635,0.8678815992857151,0.8630285966619565,0.9204930307544363,0.8727027977027267,0.9253786729529181,0.8828467088753225
104.jpg,Healthy Teeth,960.234375,1540.0,958.2421875,1405.0,0.9852330702334451,0.9763171654415157,0.9852637070171931,0.9783932580813829,3.765625,6.03921568627451,3.7578125,5.509803921568627,0.47098231129071055,0.500310802744389,0.4686348165814942,0.4933488966246234,0.7487967706230776,0.7419458313211981,0.7505413459329044,0.7439167304563457,0.8653304401343325,0.8613627756765427,0.866337893626329,0.8625060756054682,0.9376002601385299,0.8991912021412779,0.9372752041011249,0.9080327203087502
108.jpg,Healthy Teeth,963.22265625,1435.0,808.828125,1334.0,0.985187115057823,0.9779319041614124,0.9875614657982961,0.9794851290253129,3.77734375,5.627450980392157,3.171875,5.231372549019608,0.507201640283875,0.5317282677766597,0.49832642382855064,0.5263247595668585,0.7205038546012577,0.7150355649743445,0.7224040539546087,0.7165120915697847,0.8488249846707256,0.845597756013073,0.8499435592759138,0.8464703725292366,0.9440808790856203,0.9162116237317545,0.9531166016294944,0.9221120525756705
110.jpg,Healthy Teeth,960.234375,1498.0,894.4921875,1431.0,0.9852330702334451,0.9769630609294744,0.9862440840971305,0.9779934180174085,3.765625,5.874509803921569,3.5078125,5.6117647058823525,0.38886715683748285,0.4138354379889379,0.3815478130851903,0.41055910466308515,0.8092365522725635,0.8034385064390549,0.8127383707963886,0.8044100504330914,0.8995757623861169,0.8963473135113726,0.9015200334969758,0.8968890959494888,0.9161977668526172,0.8676435361153026,0.9208028520518835,0.8735723702562967
111.jpg,Healthy Teeth,859.62890625,1337.0,711.2109375,1220.0,0.9867802278127211,0.9794389936333159,0.98906266820195,0.9812382739212008,3.37109375,5.243137254901961,2.7890625,4.784313725490196,0.3575761630255395,0.3795428165741959,0.3457221612743386,0.3736579373540426,0.8284436287416124,0.8236384565070571,0.8328392034088451,0.8253542579444425,0.9101887874180896,0.9075452917111394,0.9126002429370952,0.9084900978791363,0.9165990886912184,0.8683847831126283,0.9300416058788565,0.879912147290061
114.jpg,Healthy Teeth,970.1953125,1456.0,776.953125,1369.0,0.985079886314705,0.9776089564174331,0.9880516543382647,0.9789468827853474,3.8046875,5.709803921568628,3.046875,5.368627450980392,0.3784598538293473,0.40049760455788175,0.364111619655775,0.3962210230158021,0.8167259766000458,0.811748639663478,0.8218916820040669,0.813015897443402,0.9037289287170384,0.9009709427409288,0.9065824187596332,0.9016739418677918,0.9114920459670213,0.8654051053506109,0.9281518594571218,0.8734570755886383
116.jpg,Healthy Teeth,943.3007812500001,1457.0,761.015625,1286.0,0.9854934828953035,0.9775935779534339,0.988296748608249,0.9802232952972657,3.6992187500000004,5.713725490196079,2.984375,5.043137254901961,0.41488540991695166,0.43955160750093814,0.401294891770682,0.4308176552394884,0.7902455292276034,0.7846569559721877,0.7950471310613707,0.7871637389044316,0.8889575519829973,0.8858086452345042,0.8916541544014532,0.887222485571929,0.9257808474095804,0.8841658455100461,0.9394816238569514,0.8977670211638342
118.jpg,Healthy Teeth,1090.72265625,1655.0000000000002,862.6171875,1488.0,0.9832263608979485,0.974548642081629,0.986734272637099,0.9771168455694645,4.27734375,6.4901960784313735,3.3828125,5.8352941176470585,0.4433420878573564,0.47002887404025895,0.4275007469413917,0.46176377705987015,0.7733118923000994,0.7669136392547687,0.7787589898378928,0.7693459989732752,0.8793815396630176,0.8757360557010135,0.882473223297961,0.877123707907428,0.9201986192259854,0.8778017299337473,0.9362677704588048,0.8901385065608627
12.jpg,Healthy Teeth,1515.05859375,2231.0,1255.078125,2048.0,0.9767007259596162,0.9656906468181958,0.9806988262387353,0.9685049057300157,5.94140625,8.749019607843138,4.921875,8.03137254901961,0.5764709670239279,0.6105313825647238,0.5602047902894847,0.6018425609475757,0.6813947350994435,0.6723173985222316,0.6869194732982807,0.6749366464056278,0.8254663742996704,0.8199496316983328,0.8288060528846787,0.8215452795833154,0.9212447184067181,0.8835175902459781,0.9343825755180867,0.8930757545663603
124.jpg,Healthy Teeth,849.66796875,1440.0000000000002,927.36328125,1323.0,0.9869334117314612,0.9778550118414173,0.9857385771652878,0.9796542921293021,3.33203125,5.647058823529412,3.63671875,5.188235294117646,0.40120916338872037,0.4302688168612873,0.40271314701102706,0.4243447891171336,0.7976044401633009,0.7908721240950566,0.7985947087048477,0.792582818692305,0.8930870283255159,0.889309914537703,0.893641263989554,0.8902712051348762,0.9310457894837743,0.8818745466407772,0.9238758088481359,0.8914792777096961
