Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
102.jpg,Healthy Teeth,447.48794424019627,518.5139869281045,336.6204963235293,534.2435217224145,0.29205609851189285,0.26100764708165614,0.33848742716797603,0.25519747659368675,7.297840073529412,8.619976931949248,5.550030637254901,8.869803921568629,8.055200244743867,8.209647056197237,7.778964934980687,8.23523077829181,0.01048358968568279,0.00988186952612346,0.010459262682171516,0.009821983648379398,0.10238940221371931,0.0994075928997552,0.10227053672574285,0.09910592135881387,0.9323522736547611,0.9204068307752897,0.9486443332721162,0.9179935921821925
104.jpg,Healthy Teeth,431.7133731617647,504.84976547481745,330.53884803921574,517.8127489427144,0.2594115028609485,0.22691590547411183,0.30271563057594303,0.22116443471307742,7.5158241421568635,8.853917723952328,5.629013480392158,8.995955401768551,8.412604520161722,8.581317350563092,8.112778123375163,8.593843927349937,0.0015194176509260257,0.0013068157472335266,0.0015259440244962878,0.0012893216328679668,0.03897970819446992,0.03614990660061968,0.03906333350465994,0.03590712509889878,0.9355232118865997,0.9234815900510033,0.9500719330222837,0.9215165003615233
108.jpg,Healthy Teeth,435.9512254901962,508.54159169550167,317.3276194852941,530.0058900422913,0.2553264539825571,0.22683670414373783,0.31415333555257446,0.22515713879113905,7.77950367647059,9.06071510957324,5.698330269607843,9.162983467896963,8.412253890871906,8.565111606791703,8.094504634591694,8.564570414195797,0.0017825215305561568,0.0016260776878617494,0.0020055240688301966,0.0016404720569277976,0.0422199186469628,0.040324653598781846,0.04478307792939423,0.04050274135077523,0.9397436969383789,0.9288482698782788,0.9558938148501823,0.92584476070912
110.jpg,Healthy Teeth,408.2198223039216,475.39787773933097,312.98867953431375,510.28198385236436,0.28795517885904814,0.25070911989114114,0.3330554671940734,0.254472248357961,6.914368872549019,8.346066897347175,5.447931985294117,8.503744713571702,8.126310404199149,8.315571959713909,7.859900853610398,8.303992709994535,0.003029340357562297,0.0026300787219773656,0.003138861386696224,0.0026370934433433664,0.05503944365236896,0.05128429313130255,0.05602554227043433,0.05135263813421241,0.9314524872498408,0.9188447639794594,0.9466634060830303,0.9128909003770663
111.jpg,Healthy Teeth,437.3320465686275,522.5603998462129,349.7200367647059,529.4241138023835,0.2590110798435791,0.2259485518816436,0.2984855379431333,0.2292736347580134,7.428155637254902,8.85268742791234,5.80873161764706,8.82772779700115,8.267176616905795,8.433462712424735,7.994262857064357,8.424057055494233,0.0020189371369335107,0.0017615740315771841,0.002081627939261642,0.0017675249560212616,0.04493258435627213,0.04197110948708867,0.04562486097799797,0.042041942819299655,0.9190917150080122,0.9014930747219974,0.9343219809909937,0.9001993936730018
114.jpg,Healthy Teeth,430.75298713235304,508.122399077278,318.5090992647059,523.7780545943868,0.24838545007727028,0.21331085529128574,0.2917114718789737,0.213996221206784,7.4857689950980415,8.925074971164939,5.69702818627451,9.016009227220302,8.361798139633501,8.53410894501859,8.072827668763308,8.535830643862612,0.001023073706064075,0.0008205935049084278,0.0010507063698832787,0.0008314063691529638,0.03198552338268166,0.028646003297291365,0.0324146011834679,0.028834118144187515,0.9207794681768887,0.9048796320506742,0.9405797610312868,0.9019498667614689
116.jpg,Healthy Teeth,428.2008425245098,509.7566013071895,342.23304227941173,517.4012918108418,0.261539578681777,0.22108042871355899,0.2903673675385487,0.2195289050303425,7.0422334558823545,8.565274894271433,5.786443014705882,8.586528258362167,8.30181703846366,8.502655825038026,8.102787648131242,8.502118238025492,0.0011496134768628663,0.0009412941315416933,0.0011133603305369332,0.0009291154542193202,0.03390595046393577,0.030680517132892222,0.03336705456789576,0.030481395214447128,0.9222666801369598,0.9057646273712037,0.9369939858326151,0.904351966763581
118.jpg,Healthy Teeth,433.77489276960796,516.7039753940792,354.1285539215686,531.1418685121107,0.2751489837877787,0.24290538404463216,0.3325086405195343,0.24594818729910253,7.201884191176473,8.521184159938485,5.5006127450980395,8.555417147251058,8.27052965429767,8.429738581904799,7.953024566545997,8.415725909690583,0.0011082582279426784,0.0009165390946994775,0.001189479688551278,0.0009461877629356469,0.0332905125815551,0.030274396685970102,0.03448883425909432,0.030760165196819844,0.9302120439774192,0.915564554855183,0.9423026461184711,0.9132055385331895
12.jpg,Healthy Teeth,529.8335477941177,641.9671203383314,395.3476715686275,638.9934948096886,0.2817307028003559,0.2554220316324566,0.32771983392124854,0.2574080638598408,9.164430147058823,10.921584006151482,6.785079656862747,10.817839292579777,8.211806905240097,8.382300650597236,7.936936215892318,8.36933702536011,0.010932786142949825,0.010171829277504096,0.010670387886983072,0.010188993822947755,0.10455996434080218,0.10085548709665774,0.1032975696083072,0.10094054598102666,0.9395555040857887,0.9259182095429134,0.9545731423008249,0.9262622315765476
124.jpg,Healthy Teeth,426.02818627450984,517.2682199154171,346.8808670343138,499.82875816993453,0.2593468211280133,0.22706750181007826,0.2789238009815208,0.22797802345198398,7.706740196078431,9.227527873894655,6.5153033088235315,9.14941945405613,8.246729768634573,8.420981020066478,8.087959230649462,8.416821083696126,0.0044720401492589976,0.004010505999747826,0.004363106944294264,0.004060478912599935,0.06687331417881873,0.06332855595817598,0.06605381854438291,0.0637218872335082,0.9331164868942838,0.9174868099992578,0.9447640811984043,0.9202697418824859
126.jpg,Healthy Teeth,425.32216605392165,509.1152479815454,340.4752604166667,519.6370011534024,0.27107875619091276,0.23352661880866832,0.31022138541868277,0.23599116821988675,7.086596200980393,8.654563629373317,5.7471660539215685,8.729411764705882,8.228812371258073,8.422009095420872,8.002046270047735,8.427399508379366,0.003149490327112771,0.0028775673627435437,0.003061084622651144,0.002846136397129958,0.056120320090968574,0.0536429619124778,0.05532706952885851,0.05334919303166598,0.9304052599248847,0.915288457000652,0.9435147743951865,0.9135384117862595
127.jpg,Healthy Teeth,424.73910845588233,491.37428681276435,313.20272671568637,498.83941560938104,0.2972232569671865,0.2658989629932835,0.3434822803758161,0.26682351708975327,6.93717830882353,8.085982314494427,5.206311274509805,8.110895809304115,8.027144743241983,8.165615580384763,7.726635827177636,8.161645921209987,0.004282588174094699,0.0038289811640481917,0.004319105665301508,0.0038314706096685075,0.06544148664337249,0.06187876181734887,0.0657199031139084,0.06189887405816448,0.928603601921039,0.9159670084600668,0.9465198432040284,0.9146910160840913
130.jpg,Healthy Teeth,448.1944546568627,529.8646981930026,326.95090379901967,540.349665513264,0.268197568681831,0.23535553573669823,0.30876639494258235,0.23485823221662003,7.545435049019607,8.921799307958475,5.81717218137255,8.999846212995001,8.299873992413195,8.464342556205672,8.039098882741964,8.467493057513357,0.0016902415837658589,0.0014492543237074544,0.0018049717206122646,0.0014748472957418404,0.041112547765443326,0.03806907306078589,0.04248495875733275,0.03840374064777857,0.9308826422941775,0.9170435268217298,0.949093745643094,0.9154023782657367
131.jpg,Healthy Teeth,428.36003370098035,501.5844675124951,323.7678462009804,514.7066666666666,0.26071560594160376,0.22227591699086396,0.29703096600504864,0.2213792380029225,7.141865808823529,8.603706266820451,5.605376838235293,8.633217993079585,8.237375386382913,8.427649387945522,7.993425200876091,8.427461283940332,0.0020624724978073336,0.0017793952315681373,0.0020260792592542536,0.0017517943369310084,0.04541445252127712,0.042182878417293165,0.0450119901721114,0.04185444226042211,0.9202145106460456,0.9047631125379214,0.9386264367650041,0.9022734812606419
132.jpg,Healthy Teeth,458.6944699754901,543.2478892733563,336.07323835784325,557.3363321799308,0.26744811947500047,0.2242808367744031,0.29759752717851895,0.22305657908536836,7.632858455882353,9.29125720876586,6.0592371323529415,9.346051518646675,8.19183940819589,8.381279878308938,7.98375082274801,8.388456406032267,0.005717712895130479,0.005384934579179543,0.005659362135919783,0.005250012468217868,0.07561555987447609,0.07338211348264333,0.07522873211692313,0.07245696976977348,0.9249139902525495,0.9095552718265283,0.9443241377332514,0.9072110960755446
