Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
102.jpg,Healthy Teeth,103.48422181372548,162.7928642829681,88.04126838235294,169.86113033448675,0.38681688314488183,0.336109430948985,0.4647462968475201,0.3330203653231173,4.454901960784313,5.5680738177624,3.2190563725490198,5.681876201460978,5.947795823427241,6.106850526841273,5.621869561972161,6.117359380723325,0.017784381119941847,0.01501158874658713,0.0199721163669397,0.015108325680197824,0.1333580935674391,0.12252178886462248,0.14132273832239348,0.12291592931836713,0.7930826311543356,0.6751944499711502,0.823960916125909,0.6610917922611468
104.jpg,Healthy Teeth,104.77466299019608,160.44653594771245,86.65943627450979,174.06880430603616,0.3682399702148698,0.31618255387434546,0.44401953457514853,0.3102325419729779,4.496936274509803,5.561245674740486,3.2008272058823515,5.692395232602847,6.037334918219305,6.205329304384816,5.7272058475539795,6.218539450780772,0.009889799277171043,0.007739829873495258,0.011516299366905151,0.007564550528506102,0.09944746993851097,0.08797630290876776,0.10731402222871507,0.08697442456553595,0.7926462631862312,0.6831388080434921,0.8284971057995607,0.6562365869162218
108.jpg,Healthy Teeth,109.45753676470585,161.48650519031145,81.47616421568624,169.18732795078822,0.3596058840014298,0.31213177016467764,0.45051341815620083,0.3142815962948249,4.6825367647058815,5.756155324875049,3.303645833333332,5.780822760476743,6.062038153891621,6.226626209295503,5.723287684311716,6.219673960592328,0.009965176991158745,0.007945135584293802,0.012321051773957129,0.008034113753604664,0.09982573311105081,0.08913549003788447,0.11100023321577811,0.0896332179139222,0.7901652464941922,0.691088078133689,0.8438067277948288,0.676356965115377
110.jpg,Healthy Teeth,91.07239583333333,142.80301422529794,74.05107230392157,147.75148019992312,0.39264428361477133,0.3371789013986615,0.47180236535313486,0.336535939700381,4.204779411764706,5.47355632449058,3.164767156862745,5.510680507497117,5.915143942499394,6.103794379371671,5.609908675213177,6.101704439546156,0.013240665492989473,0.010687513586070837,0.015456335177012745,0.010699041048447787,0.11506809068108097,0.10338043134980061,0.12432351015400403,0.10343616895674253,0.8163108436040858,0.7125939804887923,0.8506421306120774,0.7026346745443822
111.jpg,Healthy Teeth,109.17827818627453,172.61216455209538,91.0308823529412,178.73522491349485,0.3872206336590323,0.3256921693970352,0.46554330136510114,0.3324392147008778,4.423897058823531,5.689196462898885,3.1784313725490194,5.63936947327951,5.873707053435305,6.05895080198796,5.550876754416537,6.045032159883965,0.012371844827372587,0.00959563874007587,0.014574391014160727,0.009820458194811955,0.11122879495603909,0.09795733122168994,0.12072444248850656,0.09909822498315475,0.8032354638488673,0.6896791362312938,0.8359412729421795,0.6786711439198139
114.jpg,Healthy Teeth,106.71446078431373,170.77222606689736,92.97086397058824,179.05288735101882,0.3652987696320485,0.30673634634713565,0.44433299733308107,0.30458099886830403,4.53860294117647,5.835417147251056,3.3581801470588233,5.917293348712034,6.018723957114289,6.197256925998394,5.6923748010868485,6.197785160641373,0.009489290852676857,0.00727024737328573,0.01155346393401877,0.007342038529232171,0.09741299119048166,0.08526574560329447,0.10748704077245205,0.0856856961763874,0.8100264580504992,0.6966987325899144,0.8344928681943538,0.681991803247178
116.jpg,Healthy Teeth,104.05076593137252,165.4666359092657,90.06547181372547,171.77027297193393,0.396303403481533,0.3278577796125869,0.4566865364632392,0.3269885637031415,4.151256127450979,5.442983467896965,3.221783088235293,5.436186082276048,5.8495907624219985,6.055170782806721,5.592753980963519,6.05677303868969,0.011490402954993267,0.00867591665051785,0.01288064630340493,0.00855666662380024,0.10719329715515456,0.09314460075880861,0.11349293503740632,0.09250225199312848,0.8000285759712982,0.6827603297282384,0.8269064096434758,0.6706747287109417
118.jpg,Healthy Teeth,103.06721813725493,159.29584006151484,86.65376838235296,171.47349480968862,0.4012597373364358,0.34935607248778566,0.49513503250442636,0.35184987822206704,4.258088235294118,5.369934640522878,3.0566789215686287,5.422591311034219,5.792438908843254,5.956723959365952,5.434204797141377,5.948825458545578,0.014547677984241338,0.011643097906477584,0.017710625260942317,0.011809589692900486,0.12061375536911757,0.10790318765670263,0.13308127314142407,0.10867193608701597,0.8064219759099087,0.7015567834585161,0.8372492673560087,0.6787417592144855
12.jpg,Healthy Teeth,167.54996936274512,255.01001153402538,123.93247549019607,261.73357939254134,0.3627792041752226,0.3224254612482358,0.4390447174750333,0.32398634715091734,5.803707107843138,7.360399846212995,4.18391544117647,7.318169934640524,6.2577656005538635,6.428351044902184,5.952623798104009,6.420443171803183,0.021524634854420466,0.018749505180999056,0.023107951221810724,0.018769287475715803,0.14671276309312856,0.13692883254084603,0.15201299688451222,0.13700104917742711,0.7830849248782724,0.6705530453559114,0.8395534040786584,0.6618668806755283
124.jpg,Healthy Teeth,120.8049019607843,182.05084198385242,90.96899509803917,182.91835447904657,0.370967362828126,0.3173883860745879,0.4280697454953603,0.31892393751087167,4.545281862745098,5.81050365244137,3.534283088235293,5.808688965782394,6.005876377909704,6.199301163352291,5.767514781152185,6.193967465138952,0.013162194603638024,0.010564594784397396,0.014352787990196072,0.010607662595686372,0.1147266080891352,0.10278421466546989,0.11980312178819078,0.1029935075414289,0.7981529012281842,0.6965274696651013,0.8480042826019812,0.6950813559907845
